product_id,title,description,text
PROD_001857,Arket Navy Sunglasses in Spandex,"This navy sunglasses from Arket is perfect for weekend. Made from high-quality spandex, it features a tailored and trendy design. Available in size 32. Care instructions: Machine wash. Perfect for summer season.","Title: Arket Navy Sunglasses in Spandex
Description: This navy sunglasses from Arket is perfect for weekend. Made from high-quality spandex, it features a tailored and trendy design. Available in size 32. Care instructions: Machine wash. Perfect for summer season."
PROD_001858,Prada Teal Dress Shoes in Cashmere,"This teal dress shoes from Prada is perfect for formal events. Made from high-quality cashmere, it features a slim fit and modern design. Available in size 14. Care instructions: Machine wash. Perfect for fall season.","Title: Prada Teal Dress Shoes in Cashmere
Description: This teal dress shoes from Prada is perfect for formal events. Made from high-quality cashmere, it features a slim fit and modern design. Available in size 14. Care instructions: Machine wash. Perfect for fall season."
PROD_001859,Zara Purple Jeans,"This purple jeans from Zara is perfect for weekend. Made from high-quality bamboo, it features a oversized and casual design. Available in size 30. Care instructions: Hand wash. Perfect for fall season.","Title: Zara Purple Jeans
Description: This purple jeans from Zara is perfect for weekend. Made from high-quality bamboo, it features a oversized and casual design. Available in size 30. Care instructions: Hand wash. Perfect for fall season."
PROD_001860,Shein Coral Boots,"This coral boots from Shein is perfect for formal events. Made from high-quality silk, it features a regular fit and modern design. Available in size 28. Care instructions: Machine wash.","Title: Shein Coral Boots
Description: This coral boots from Shein is perfect for formal events. Made from high-quality silk, it features a regular fit and modern design. Available in size 28. Care instructions: Machine wash."
PROD_001861,Uniqlo Purple Dress Pants,"This purple dress pants from Uniqlo is perfect for special occasions. Made from high-quality linen, it features a loose fit and stylish design. Available in size M. Care instructions: Hand wash. Perfect for summer season.","Title: Uniqlo Purple Dress Pants
Description: This purple dress pants from Uniqlo is perfect for special occasions. Made from high-quality linen, it features a loose fit and stylish design. Available in size M. Care instructions: Hand wash. Perfect for summer season."
PROD_001862,Arket Pink Flannel Shirts in Cotton,"This pink flannel shirts from Arket is perfect for casual outings. Made from high-quality cotton, it features a regular fit and formal design. Available in size 36. Care instructions: Dry clean only.","Title: Arket Pink Flannel Shirts in Cotton
Description: This pink flannel shirts from Arket is perfect for casual outings. Made from high-quality cotton, it features a regular fit and formal design. Available in size 36. Care instructions: Dry clean only."
PROD_001863,Prada Green Blazers,"This green blazers from Prada is perfect for formal events. Made from high-quality bamboo, it features a loose fit and trendy design. Available in size 10. Care instructions: Dry clean only.","Title: Prada Green Blazers
Description: This green blazers from Prada is perfect for formal events. Made from high-quality bamboo, it features a loose fit and trendy design. Available in size 10. Care instructions: Dry clean only."
PROD_001864,Burberry Mint Casual Shirts in Spandex,"This mint casual shirts from Burberry is perfect for weekend. Made from high-quality spandex, it features a oversized and classic design. Available in size 10. Care instructions: Hand wash.","Title: Burberry Mint Casual Shirts in Spandex
Description: This mint casual shirts from Burberry is perfect for weekend. Made from high-quality spandex, it features a oversized and classic design. Available in size 10. Care instructions: Hand wash."
PROD_001865,Massimo Dutti Black T-Shirts,"This black t-shirts from Massimo Dutti is perfect for formal events. Made from high-quality bamboo, it features a loose fit and elegant design. Available in size 14. Care instructions: Dry clean only.","Title: Massimo Dutti Black T-Shirts
Description: This black t-shirts from Massimo Dutti is perfect for formal events. Made from high-quality bamboo, it features a loose fit and elegant design. Available in size 14. Care instructions: Dry clean only."
PROD_001866,Arket Cream Casual Dresses,"This cream casual dresses from Arket is perfect for everyday wear. Made from high-quality suede, it features a tailored and stylish design. Available in size XXL. Care instructions: Machine wash.","Title: Arket Cream Casual Dresses
Description: This cream casual dresses from Arket is perfect for everyday wear. Made from high-quality suede, it features a tailored and stylish design. Available in size XXL. Care instructions: Machine wash."
PROD_001867,COS Green Pajamas,"This green pajamas from COS is perfect for weekend. Made from high-quality denim, it features a slim fit and casual design. Available in size 12. Care instructions: Machine wash.","Title: COS Green Pajamas
Description: This green pajamas from COS is perfect for weekend. Made from high-quality denim, it features a slim fit and casual design. Available in size 12. Care instructions: Machine wash."
PROD_001868,Uniqlo Brown Ties in Cashmere,"This brown ties from Uniqlo is perfect for special occasions. Made from high-quality cashmere, it features a oversized and comfortable design. Available in size 12. Care instructions: Dry clean only. Perfect for fall season.","Title: Uniqlo Brown Ties in Cashmere
Description: This brown ties from Uniqlo is perfect for special occasions. Made from high-quality cashmere, it features a oversized and comfortable design. Available in size 12. Care instructions: Dry clean only. Perfect for fall season."
PROD_001869,American Eagle Green Hoodies,"This green hoodies from American Eagle is perfect for casual outings. Made from high-quality denim, it features a fitted and comfortable design. Available in size 6. Care instructions: Hand wash.","Title: American Eagle Green Hoodies
Description: This green hoodies from American Eagle is perfect for casual outings. Made from high-quality denim, it features a fitted and comfortable design. Available in size 6. Care instructions: Hand wash."
PROD_001870,Zara Coral Dress Pants,"This coral dress pants from Zara is perfect for weekend. Made from high-quality bamboo, it features a slim fit and comfortable design. Available in size 36. Care instructions: Machine wash. Perfect for fall season.","Title: Zara Coral Dress Pants
Description: This coral dress pants from Zara is perfect for weekend. Made from high-quality bamboo, it features a slim fit and comfortable design. Available in size 36. Care instructions: Machine wash. Perfect for fall season."
PROD_001871,Zara Green Belts in Viscose,"This green belts from Zara is perfect for formal events. Made from high-quality viscose, it features a regular fit and stylish design. Available in size XXL. Care instructions: Hand wash.","Title: Zara Green Belts in Viscose
Description: This green belts from Zara is perfect for formal events. Made from high-quality viscose, it features a regular fit and stylish design. Available in size XXL. Care instructions: Hand wash."
PROD_001872,Gap Black Flats,"This black flats from Gap is perfect for special occasions. Made from high-quality linen, it features a slim fit and classic design. Available in size XS. Care instructions: Machine wash. Perfect for summer season.","Title: Gap Black Flats
Description: This black flats from Gap is perfect for special occasions. Made from high-quality linen, it features a slim fit and classic design. Available in size XS. Care instructions: Machine wash. Perfect for summer season."
PROD_001873,Gucci Brown Maxi Dresses,"This brown maxi dresses from Gucci is perfect for everyday wear. Made from high-quality silk, it features a tailored and stylish design. Available in size 32. Care instructions: Machine wash.","Title: Gucci Brown Maxi Dresses
Description: This brown maxi dresses from Gucci is perfect for everyday wear. Made from high-quality silk, it features a tailored and stylish design. Available in size 32. Care instructions: Machine wash."
PROD_001874,Shein Pink Jewelry,"This pink jewelry from Shein is perfect for casual outings. Made from high-quality silk, it features a fitted and casual design. Available in size S. Care instructions: Dry clean only. Perfect for spring season.","Title: Shein Pink Jewelry
Description: This pink jewelry from Shein is perfect for casual outings. Made from high-quality silk, it features a fitted and casual design. Available in size S. Care instructions: Dry clean only. Perfect for spring season."
PROD_001875,Hollister Orange Sneakers,"This orange sneakers from Hollister is perfect for special occasions. Made from high-quality wool, it features a oversized and modern design. Available in size 32. Care instructions: Machine wash. Perfect for spring season.","Title: Hollister Orange Sneakers
Description: This orange sneakers from Hollister is perfect for special occasions. Made from high-quality wool, it features a oversized and modern design. Available in size 32. Care instructions: Machine wash. Perfect for spring season."
PROD_001876,Massimo Dutti Mint Jeans,"This mint jeans from Massimo Dutti is perfect for special occasions. Made from high-quality polyester, it features a oversized and modern design. Available in size 12. Care instructions: Dry clean only. Perfect for fall season.","Title: Massimo Dutti Mint Jeans
Description: This mint jeans from Massimo Dutti is perfect for special occasions. Made from high-quality polyester, it features a oversized and modern design. Available in size 12. Care instructions: Dry clean only. Perfect for fall season."
PROD_001877,Zara Coral Belts,"This coral belts from Zara is perfect for everyday wear. Made from high-quality acrylic, it features a fitted and comfortable design. Available in size 36. Care instructions: Machine wash. Perfect for spring season.","Title: Zara Coral Belts
Description: This coral belts from Zara is perfect for everyday wear. Made from high-quality acrylic, it features a fitted and comfortable design. Available in size 36. Care instructions: Machine wash. Perfect for spring season."
PROD_001878,Primark Olive T-Shirts,"This olive t-shirts from Primark is perfect for special occasions. Made from high-quality acrylic, it features a oversized and stylish design. Available in size XL. Care instructions: Hand wash.","Title: Primark Olive T-Shirts
Description: This olive t-shirts from Primark is perfect for special occasions. Made from high-quality acrylic, it features a oversized and stylish design. Available in size XL. Care instructions: Hand wash."
PROD_001879,J.Crew Purple Jackets in Cashmere,"This purple jackets from J.Crew is perfect for formal events. Made from high-quality cashmere, it features a loose fit and classic design. Available in size 16. Care instructions: Dry clean only.","Title: J.Crew Purple Jackets in Cashmere
Description: This purple jackets from J.Crew is perfect for formal events. Made from high-quality cashmere, it features a loose fit and classic design. Available in size 16. Care instructions: Dry clean only."
PROD_001880,Primark Beige Chinos,"This beige chinos from Primark is perfect for weekend. Made from high-quality wool, it features a tailored and stylish design. Available in size 36. Care instructions: Hand wash. Perfect for spring season.","Title: Primark Beige Chinos
Description: This beige chinos from Primark is perfect for weekend. Made from high-quality wool, it features a tailored and stylish design. Available in size 36. Care instructions: Hand wash. Perfect for spring season."
PROD_001881,Massimo Dutti Burgundy Dresses,"This burgundy dresses from Massimo Dutti is perfect for office. Made from high-quality spandex, it features a fitted and modern design. Available in size 10. Care instructions: Hand wash. Perfect for fall season.","Title: Massimo Dutti Burgundy Dresses
Description: This burgundy dresses from Massimo Dutti is perfect for office. Made from high-quality spandex, it features a fitted and modern design. Available in size 10. Care instructions: Hand wash. Perfect for fall season."
PROD_001882,Arket Olive Shorts,"This olive shorts from Arket is perfect for everyday wear. Made from high-quality leather, it features a tailored and formal design. Available in size 28. Care instructions: Dry clean only. Perfect for summer season.","Title: Arket Olive Shorts
Description: This olive shorts from Arket is perfect for everyday wear. Made from high-quality leather, it features a tailored and formal design. Available in size 28. Care instructions: Dry clean only. Perfect for summer season."
PROD_001883,Hollister Purple Blazers in Spandex,"This purple blazers from Hollister is perfect for formal events. Made from high-quality spandex, it features a slim fit and formal design. Available in size 6. Care instructions: Machine wash. Perfect for winter season.","Title: Hollister Purple Blazers in Spandex
Description: This purple blazers from Hollister is perfect for formal events. Made from high-quality spandex, it features a slim fit and formal design. Available in size 6. Care instructions: Machine wash. Perfect for winter season."
PROD_001884,Missguided Maroon Dresses,"This maroon dresses from Missguided is perfect for formal events. Made from high-quality silk, it features a slim fit and formal design. Available in size 6. Care instructions: Dry clean only. Perfect for spring season.","Title: Missguided Maroon Dresses
Description: This maroon dresses from Missguided is perfect for formal events. Made from high-quality silk, it features a slim fit and formal design. Available in size 6. Care instructions: Dry clean only. Perfect for spring season."
PROD_001885,Primark Pink Tank Tops in Polyester,"This pink tank tops from Primark is perfect for office. Made from high-quality polyester, it features a fitted and casual design. Available in size 30. Care instructions: Dry clean only.","Title: Primark Pink Tank Tops in Polyester
Description: This pink tank tops from Primark is perfect for office. Made from high-quality polyester, it features a fitted and casual design. Available in size 30. Care instructions: Dry clean only."
PROD_001886,Chanel Beige Polo Shirts in Linen,"This beige polo shirts from Chanel is perfect for casual outings. Made from high-quality linen, it features a loose fit and formal design. Available in size 6. Care instructions: Hand wash. Perfect for winter season.","Title: Chanel Beige Polo Shirts in Linen
Description: This beige polo shirts from Chanel is perfect for casual outings. Made from high-quality linen, it features a loose fit and formal design. Available in size 6. Care instructions: Hand wash. Perfect for winter season."
PROD_001887,J.Crew Cream Coats,"This cream coats from J.Crew is perfect for formal events. Made from high-quality linen, it features a fitted and trendy design. Available in size XL. Care instructions: Machine wash. Perfect for spring season.","Title: J.Crew Cream Coats
Description: This cream coats from J.Crew is perfect for formal events. Made from high-quality linen, it features a fitted and trendy design. Available in size XL. Care instructions: Machine wash. Perfect for spring season."
PROD_001888,COS Gray Sneakers,"This gray sneakers from COS is perfect for casual outings. Made from high-quality modal, it features a fitted and stylish design. Available in size XXL. Care instructions: Dry clean only. Perfect for fall season.","Title: COS Gray Sneakers
Description: This gray sneakers from COS is perfect for casual outings. Made from high-quality modal, it features a fitted and stylish design. Available in size XXL. Care instructions: Dry clean only. Perfect for fall season."
PROD_001889,H&M Blue Scarves in Bamboo,"This blue scarves from H&M is perfect for special occasions. Made from high-quality bamboo, it features a slim fit and casual design. Available in size 28. Care instructions: Hand wash.","Title: H&M Blue Scarves in Bamboo
Description: This blue scarves from H&M is perfect for special occasions. Made from high-quality bamboo, it features a slim fit and casual design. Available in size 28. Care instructions: Hand wash."
PROD_001890,Primark Black Cardigans,"This black cardigans from Primark is perfect for casual outings. Made from high-quality polyester, it features a fitted and modern design. Available in size 36. Care instructions: Machine wash.","Title: Primark Black Cardigans
Description: This black cardigans from Primark is perfect for casual outings. Made from high-quality polyester, it features a fitted and modern design. Available in size 36. Care instructions: Machine wash."
PROD_001891,Banana Republic Burgundy Socks in Polyester,"This burgundy socks from Banana Republic is perfect for casual outings. Made from high-quality polyester, it features a oversized and classic design. Available in size 6. Care instructions: Machine wash.","Title: Banana Republic Burgundy Socks in Polyester
Description: This burgundy socks from Banana Republic is perfect for casual outings. Made from high-quality polyester, it features a oversized and classic design. Available in size 6. Care instructions: Machine wash."
PROD_001892,Gap Olive Jewelry,"This olive jewelry from Gap is perfect for special occasions. Made from high-quality spandex, it features a loose fit and formal design. Available in size 12. Care instructions: Hand wash.","Title: Gap Olive Jewelry
Description: This olive jewelry from Gap is perfect for special occasions. Made from high-quality spandex, it features a loose fit and formal design. Available in size 12. Care instructions: Hand wash."
PROD_001893,American Eagle Brown Sweaters in Leather,"This brown sweaters from American Eagle is perfect for office. Made from high-quality leather, it features a fitted and classic design. Available in size 36. Care instructions: Machine wash.","Title: American Eagle Brown Sweaters in Leather
Description: This brown sweaters from American Eagle is perfect for office. Made from high-quality leather, it features a fitted and classic design. Available in size 36. Care instructions: Machine wash."
PROD_001894,Old Navy White Sandals,"This white sandals from Old Navy is perfect for formal events. Made from high-quality modal, it features a regular fit and formal design. Available in size XL. Care instructions: Dry clean only. Perfect for spring season.","Title: Old Navy White Sandals
Description: This white sandals from Old Navy is perfect for formal events. Made from high-quality modal, it features a regular fit and formal design. Available in size XL. Care instructions: Dry clean only. Perfect for spring season."
PROD_001895,Arket Pink Shorts in Spandex,"This pink shorts from Arket is perfect for casual outings. Made from high-quality spandex, it features a fitted and elegant design. Available in size 12. Care instructions: Hand wash. Perfect for winter season.","Title: Arket Pink Shorts in Spandex
Description: This pink shorts from Arket is perfect for casual outings. Made from high-quality spandex, it features a fitted and elegant design. Available in size 12. Care instructions: Hand wash. Perfect for winter season."
PROD_001896,J.Crew Beige Casual Dresses,"This beige casual dresses from J.Crew is perfect for special occasions. Made from high-quality cashmere, it features a fitted and classic design. Available in size 16. Care instructions: Hand wash. Perfect for fall season.","Title: J.Crew Beige Casual Dresses
Description: This beige casual dresses from J.Crew is perfect for special occasions. Made from high-quality cashmere, it features a fitted and classic design. Available in size 16. Care instructions: Hand wash. Perfect for fall season."
PROD_001897,American Eagle Green Ties in Leather,"This green ties from American Eagle is perfect for special occasions. Made from high-quality leather, it features a tailored and comfortable design. Available in size 6. Care instructions: Machine wash. Perfect for spring season.","Title: American Eagle Green Ties in Leather
Description: This green ties from American Eagle is perfect for special occasions. Made from high-quality leather, it features a tailored and comfortable design. Available in size 6. Care instructions: Machine wash. Perfect for spring season."
PROD_001898,American Eagle Maroon Socks,"This maroon socks from American Eagle is perfect for formal events. Made from high-quality viscose, it features a fitted and formal design. Available in size 36. Care instructions: Machine wash. Perfect for winter season.","Title: American Eagle Maroon Socks
Description: This maroon socks from American Eagle is perfect for formal events. Made from high-quality viscose, it features a fitted and formal design. Available in size 36. Care instructions: Machine wash. Perfect for winter season."
PROD_001899,Massimo Dutti Cream Skirts,"This cream skirts from Massimo Dutti is perfect for everyday wear. Made from high-quality denim, it features a regular fit and elegant design. Available in size 12. Care instructions: Dry clean only.","Title: Massimo Dutti Cream Skirts
Description: This cream skirts from Massimo Dutti is perfect for everyday wear. Made from high-quality denim, it features a regular fit and elegant design. Available in size 12. Care instructions: Dry clean only."
PROD_001900,Missguided Maroon Tank Tops in Cotton,"This maroon tank tops from Missguided is perfect for special occasions. Made from high-quality cotton, it features a fitted and modern design. Available in size S. Care instructions: Hand wash.","Title: Missguided Maroon Tank Tops in Cotton
Description: This maroon tank tops from Missguided is perfect for special occasions. Made from high-quality cotton, it features a fitted and modern design. Available in size S. Care instructions: Hand wash."
PROD_001901,Gap Black Blouses,"This black blouses from Gap is perfect for everyday wear. Made from high-quality denim, it features a regular fit and trendy design. Available in size 14. Care instructions: Hand wash.","Title: Gap Black Blouses
Description: This black blouses from Gap is perfect for everyday wear. Made from high-quality denim, it features a regular fit and trendy design. Available in size 14. Care instructions: Hand wash."
PROD_001902,Gap Yellow Sneakers,"This yellow sneakers from Gap is perfect for weekend. Made from high-quality linen, it features a slim fit and classic design. Available in size 8. Care instructions: Dry clean only. Perfect for fall season.","Title: Gap Yellow Sneakers
Description: This yellow sneakers from Gap is perfect for weekend. Made from high-quality linen, it features a slim fit and classic design. Available in size 8. Care instructions: Dry clean only. Perfect for fall season."
PROD_001903,Zara Teal Sunglasses,"This teal sunglasses from Zara is perfect for special occasions. Made from high-quality suede, it features a oversized and trendy design. Available in size 36. Care instructions: Dry clean only.","Title: Zara Teal Sunglasses
Description: This teal sunglasses from Zara is perfect for special occasions. Made from high-quality suede, it features a oversized and trendy design. Available in size 36. Care instructions: Dry clean only."
PROD_001904,American Eagle Coral Jewelry,"This coral jewelry from American Eagle is perfect for weekend. Made from high-quality suede, it features a oversized and classic design. Available in size 32. Care instructions: Hand wash. Perfect for summer season.","Title: American Eagle Coral Jewelry
Description: This coral jewelry from American Eagle is perfect for weekend. Made from high-quality suede, it features a oversized and classic design. Available in size 32. Care instructions: Hand wash. Perfect for summer season."
PROD_001905,American Eagle Purple Vests,"This purple vests from American Eagle is perfect for everyday wear. Made from high-quality spandex, it features a oversized and stylish design. Available in size 8. Care instructions: Dry clean only. Perfect for fall season.","Title: American Eagle Purple Vests
Description: This purple vests from American Eagle is perfect for everyday wear. Made from high-quality spandex, it features a oversized and stylish design. Available in size 8. Care instructions: Dry clean only. Perfect for fall season."
PROD_001906,H&M Green Pajamas,"This green pajamas from H&M is perfect for formal events. Made from high-quality wool, it features a slim fit and casual design. Available in size 32. Care instructions: Hand wash. Perfect for fall season.","Title: H&M Green Pajamas
Description: This green pajamas from H&M is perfect for formal events. Made from high-quality wool, it features a slim fit and casual design. Available in size 32. Care instructions: Hand wash. Perfect for fall season."
PROD_001907,Louis Vuitton Brown Casual Shirts in Acrylic,"This brown casual shirts from Louis Vuitton is perfect for special occasions. Made from high-quality acrylic, it features a oversized and comfortable design. Available in size 34. Care instructions: Machine wash. Perfect for fall season.","Title: Louis Vuitton Brown Casual Shirts in Acrylic
Description: This brown casual shirts from Louis Vuitton is perfect for special occasions. Made from high-quality acrylic, it features a oversized and comfortable design. Available in size 34. Care instructions: Machine wash. Perfect for fall season."
PROD_001908,Forever 21 Mint Skirts,"This mint skirts from Forever 21 is perfect for special occasions. Made from high-quality suede, it features a tailored and modern design. Available in size 28. Care instructions: Machine wash. Perfect for fall season.","Title: Forever 21 Mint Skirts
Description: This mint skirts from Forever 21 is perfect for special occasions. Made from high-quality suede, it features a tailored and modern design. Available in size 28. Care instructions: Machine wash. Perfect for fall season."
PROD_001909,Dior Cream Wallets,"This cream wallets from Dior is perfect for office. Made from high-quality denim, it features a tailored and elegant design. Available in size M. Care instructions: Machine wash.","Title: Dior Cream Wallets
Description: This cream wallets from Dior is perfect for office. Made from high-quality denim, it features a tailored and elegant design. Available in size M. Care instructions: Machine wash."
PROD_001910,Boohoo Cream Flannel Shirts in Silk,"This cream flannel shirts from Boohoo is perfect for weekend. Made from high-quality silk, it features a oversized and classic design. Available in size XL. Care instructions: Machine wash. Perfect for spring season.","Title: Boohoo Cream Flannel Shirts in Silk
Description: This cream flannel shirts from Boohoo is perfect for weekend. Made from high-quality silk, it features a oversized and classic design. Available in size XL. Care instructions: Machine wash. Perfect for spring season."
PROD_001911,Arket Pink Cargo Pants,"This pink cargo pants from Arket is perfect for special occasions. Made from high-quality leather, it features a slim fit and elegant design. Available in size L. Care instructions: Hand wash. Perfect for summer season.","Title: Arket Pink Cargo Pants
Description: This pink cargo pants from Arket is perfect for special occasions. Made from high-quality leather, it features a slim fit and elegant design. Available in size L. Care instructions: Hand wash. Perfect for summer season."
PROD_001912,Gap Black Midi Dresses,"This black midi dresses from Gap is perfect for office. Made from high-quality wool, it features a fitted and stylish design. Available in size S. Care instructions: Dry clean only.","Title: Gap Black Midi Dresses
Description: This black midi dresses from Gap is perfect for office. Made from high-quality wool, it features a fitted and stylish design. Available in size S. Care instructions: Dry clean only."
PROD_001913,Gap Brown Swimwear,"This brown swimwear from Gap is perfect for formal events. Made from high-quality linen, it features a oversized and casual design. Available in size 14. Care instructions: Machine wash.","Title: Gap Brown Swimwear
Description: This brown swimwear from Gap is perfect for formal events. Made from high-quality linen, it features a oversized and casual design. Available in size 14. Care instructions: Machine wash."
PROD_001914,Arket Maroon Sandals,"This maroon sandals from Arket is perfect for everyday wear. Made from high-quality wool, it features a regular fit and classic design. Available in size 34. Care instructions: Machine wash. Perfect for summer season.","Title: Arket Maroon Sandals
Description: This maroon sandals from Arket is perfect for everyday wear. Made from high-quality wool, it features a regular fit and classic design. Available in size 34. Care instructions: Machine wash. Perfect for summer season."
PROD_001915,Forever 21 Mint Socks,"This mint socks from Forever 21 is perfect for weekend. Made from high-quality cashmere, it features a slim fit and trendy design. Available in size 10. Care instructions: Dry clean only. Perfect for summer season.","Title: Forever 21 Mint Socks
Description: This mint socks from Forever 21 is perfect for weekend. Made from high-quality cashmere, it features a slim fit and trendy design. Available in size 10. Care instructions: Dry clean only. Perfect for summer season."
PROD_001916,Prada Burgundy Mini Dresses in Silk,"This burgundy mini dresses from Prada is perfect for everyday wear. Made from high-quality silk, it features a oversized and stylish design. Available in size 12. Care instructions: Dry clean only.","Title: Prada Burgundy Mini Dresses in Silk
Description: This burgundy mini dresses from Prada is perfect for everyday wear. Made from high-quality silk, it features a oversized and stylish design. Available in size 12. Care instructions: Dry clean only."
PROD_001917,Shein Mint Joggers,"This mint joggers from Shein is perfect for casual outings. Made from high-quality cashmere, it features a fitted and modern design. Available in size 16. Care instructions: Hand wash.","Title: Shein Mint Joggers
Description: This mint joggers from Shein is perfect for casual outings. Made from high-quality cashmere, it features a fitted and modern design. Available in size 16. Care instructions: Hand wash."
PROD_001918,Hollister Maroon Watches,"This maroon watches from Hollister is perfect for special occasions. Made from high-quality cashmere, it features a fitted and modern design. Available in size 12. Care instructions: Hand wash. Perfect for spring season.","Title: Hollister Maroon Watches
Description: This maroon watches from Hollister is perfect for special occasions. Made from high-quality cashmere, it features a fitted and modern design. Available in size 12. Care instructions: Hand wash. Perfect for spring season."
PROD_001919,Shein Brown Skirts,"This brown skirts from Shein is perfect for special occasions. Made from high-quality denim, it features a oversized and casual design. Available in size 6. Care instructions: Machine wash.","Title: Shein Brown Skirts
Description: This brown skirts from Shein is perfect for special occasions. Made from high-quality denim, it features a oversized and casual design. Available in size 6. Care instructions: Machine wash."
PROD_001920,Hollister Beige Boots,"This beige boots from Hollister is perfect for weekend. Made from high-quality suede, it features a fitted and modern design. Available in size 34. Care instructions: Machine wash. Perfect for fall season.","Title: Hollister Beige Boots
Description: This beige boots from Hollister is perfect for weekend. Made from high-quality suede, it features a fitted and modern design. Available in size 34. Care instructions: Machine wash. Perfect for fall season."
PROD_001921,Louis Vuitton Teal Shorts in Cotton,"This teal shorts from Louis Vuitton is perfect for special occasions. Made from high-quality cotton, it features a loose fit and casual design. Available in size 32. Care instructions: Machine wash.","Title: Louis Vuitton Teal Shorts in Cotton
Description: This teal shorts from Louis Vuitton is perfect for special occasions. Made from high-quality cotton, it features a loose fit and casual design. Available in size 32. Care instructions: Machine wash."
PROD_001922,Old Navy Burgundy Underwear,"This burgundy underwear from Old Navy is perfect for special occasions. Made from high-quality leather, it features a regular fit and casual design. Available in size 28. Care instructions: Hand wash.","Title: Old Navy Burgundy Underwear
Description: This burgundy underwear from Old Navy is perfect for special occasions. Made from high-quality leather, it features a regular fit and casual design. Available in size 28. Care instructions: Hand wash."
PROD_001923,Arket Red Wallets,"This red wallets from Arket is perfect for weekend. Made from high-quality nylon, it features a fitted and formal design. Available in size 28. Care instructions: Hand wash.","Title: Arket Red Wallets
Description: This red wallets from Arket is perfect for weekend. Made from high-quality nylon, it features a fitted and formal design. Available in size 28. Care instructions: Hand wash."
PROD_001924,Uniqlo Gray Boots,"This gray boots from Uniqlo is perfect for everyday wear. Made from high-quality polyester, it features a tailored and casual design. Available in size XL. Care instructions: Hand wash. Perfect for fall season.","Title: Uniqlo Gray Boots
Description: This gray boots from Uniqlo is perfect for everyday wear. Made from high-quality polyester, it features a tailored and casual design. Available in size XL. Care instructions: Hand wash. Perfect for fall season."
PROD_001925,Boohoo Orange Dresses,"This orange dresses from Boohoo is perfect for weekend. Made from high-quality spandex, it features a loose fit and stylish design. Available in size 28. Care instructions: Dry clean only. Perfect for summer season.","Title: Boohoo Orange Dresses
Description: This orange dresses from Boohoo is perfect for weekend. Made from high-quality spandex, it features a loose fit and stylish design. Available in size 28. Care instructions: Dry clean only. Perfect for summer season."
PROD_001926,J.Crew Mint Boots,"This mint boots from J.Crew is perfect for weekend. Made from high-quality wool, it features a tailored and stylish design. Available in size XL. Care instructions: Dry clean only. Perfect for spring season.","Title: J.Crew Mint Boots
Description: This mint boots from J.Crew is perfect for weekend. Made from high-quality wool, it features a tailored and stylish design. Available in size XL. Care instructions: Dry clean only. Perfect for spring season."
PROD_001927,Zara Beige Sandals in Linen,"This beige sandals from Zara is perfect for special occasions. Made from high-quality linen, it features a regular fit and trendy design. Available in size XL. Care instructions: Hand wash.","Title: Zara Beige Sandals in Linen
Description: This beige sandals from Zara is perfect for special occasions. Made from high-quality linen, it features a regular fit and trendy design. Available in size XL. Care instructions: Hand wash."
PROD_001928,COS Purple Blazers,"This purple blazers from COS is perfect for weekend. Made from high-quality leather, it features a regular fit and modern design. Available in size 36. Care instructions: Machine wash.","Title: COS Purple Blazers
Description: This purple blazers from COS is perfect for weekend. Made from high-quality leather, it features a regular fit and modern design. Available in size 36. Care instructions: Machine wash."
PROD_001929,COS Black Belts in Suede,"This black belts from COS is perfect for formal events. Made from high-quality suede, it features a oversized and comfortable design. Available in size 32. Care instructions: Hand wash. Perfect for summer season.","Title: COS Black Belts in Suede
Description: This black belts from COS is perfect for formal events. Made from high-quality suede, it features a oversized and comfortable design. Available in size 32. Care instructions: Hand wash. Perfect for summer season."
PROD_001930,COS Cream Sunglasses,"This cream sunglasses from COS is perfect for everyday wear. Made from high-quality viscose, it features a slim fit and elegant design. Available in size XXL. Care instructions: Hand wash.","Title: COS Cream Sunglasses
Description: This cream sunglasses from COS is perfect for everyday wear. Made from high-quality viscose, it features a slim fit and elegant design. Available in size XXL. Care instructions: Hand wash."
PROD_001931,Old Navy Yellow Blazers in Bamboo,"This yellow blazers from Old Navy is perfect for office. Made from high-quality bamboo, it features a regular fit and modern design. Available in size 16. Care instructions: Hand wash.","Title: Old Navy Yellow Blazers in Bamboo
Description: This yellow blazers from Old Navy is perfect for office. Made from high-quality bamboo, it features a regular fit and modern design. Available in size 16. Care instructions: Hand wash."
PROD_001932,Banana Republic Teal Pants in Nylon,"This teal pants from Banana Republic is perfect for weekend. Made from high-quality nylon, it features a fitted and casual design. Available in size M. Care instructions: Machine wash.","Title: Banana Republic Teal Pants in Nylon
Description: This teal pants from Banana Republic is perfect for weekend. Made from high-quality nylon, it features a fitted and casual design. Available in size M. Care instructions: Machine wash."
PROD_001933,Boohoo Coral T-Shirts in Polyester,"This coral t-shirts from Boohoo is perfect for formal events. Made from high-quality polyester, it features a regular fit and formal design. Available in size XL. Care instructions: Hand wash.","Title: Boohoo Coral T-Shirts in Polyester
Description: This coral t-shirts from Boohoo is perfect for formal events. Made from high-quality polyester, it features a regular fit and formal design. Available in size XL. Care instructions: Hand wash."
